grp;grp2;aphgrp;perfgrp;subj;contr;contrnum;sent;item;acc;rt;cleanRT;senttype;corr;N;PerCorr;chance
EC;EC;EC;EC;24001;SOREFSSREF;1;SOREF;14;1;804;804;expt;19;20;95;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SOREF;15;1;984;984;expt;19;20;95;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SOREF;16;1;336;336;expt;19;20;95;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SOREF;17;1;3676;3676;expt;19;20;95;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SOREF;18;1;1140;1140;expt;19;20;95;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SOREF;19;1;5806;5806;expt;19;20;95;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SOREF;20;1;1279;1279;expt;19;20;95;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;1;1;189;189;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;2;1;464;464;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;3;1;479;479;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;4;1;350;350;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;5;1;1109;1109;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;6;1;2197;2197;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;7;1;783;783;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;8;1;417;417;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;9;1;353;353;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;10;1;14869;.;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;11;1;996;996;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;12;1;287;287;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;13;1;462;462;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;14;1;160;160;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;15;1;378;378;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;16;1;153;153;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;17;1;593;593;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;18;1;745;745;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;19;1;1879;1879;base;20;20;100;above
EC;EC;EC;EC;24001;SOREFSSREF;1;SSREF;20;1;203;203;base;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;1;1;480;480;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;2;1;1848;1848;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;3;1;9354;.;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;4;1;387;387;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;5;1;6194;6194;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;6;1;1202;1202;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;7;1;1490;1490;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;8;1;1722;1722;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;9;1;5231;5231;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;10;1;174;174;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;11;1;3422;3422;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;12;1;107;107;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;13;1;1240;1240;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;14;1;5255;5255;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;15;1;973;973;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;16;1;189;189;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;17;1;1694;1694;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;18;1;1326;1326;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;19;1;1253;1253;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SO;20;1;4082;4082;expt;20;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;1;1;561;561;base;19;20;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;2;1;256;256;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;3;1;318;318;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;4;1;910;910;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;5;1;977;977;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;6;1;1930;1843,30057;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;7;1;419;419;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;8;1;812;812;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;9;1;730;730;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;10;1;237;237;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;11;1;448;448;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;12;.;648;.;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;13;1;784;784;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;14;1;275;275;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;15;1;261;261;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;16;1;682;682;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;17;1;374;374;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;18;1;268;268;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;19;1;42;42;base;19;19;100;above
EC;EC;EC;EC;24001;SOSS;1;SS;20;1;138;138;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;1;1;561;561;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;2;1;256;256;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;3;1;318;318;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;4;1;910;910;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;5;1;977;977;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;6;1;1930;1843,30057;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;7;1;419;419;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;8;1;812;812;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;9;1;730;730;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;10;1;237;237;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;11;1;448;448;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;12;.;648;.;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;13;1;784;784;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;14;1;275;275;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;15;1;261;261;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;16;1;682;682;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;17;1;374;374;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;18;1;268;268;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;19;1;42;42;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SS;20;1;138;138;base;19;19;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;1;1;1777;1777;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;2;1;845;845;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;3;1;1416;1416;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;4;1;2015;2015;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;5;1;362;362;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;6;1;1113;1113;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;7;1;3504;3504;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;8;1;442;442;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;9;1;1929;1929;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;10;1;328;328;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;11;1;1326;1326;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;12;1;566;566;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;13;1;2066;2066;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;14;1;243;243;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;15;1;1848;1848;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;16;1;320;320;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;17;1;464;464;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;18;1;586;586;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;19;1;527;527;expt;20;20;100;above
EC;EC;EC;EC;24001;SSPROSS;2;SSPRO;20;1;221;221;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;1;1;561;561;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;2;1;256;256;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;3;1;318;318;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;4;1;910;910;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;5;1;977;977;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;6;1;1930;1843,30057;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;7;1;419;419;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;8;1;812;812;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;9;1;730;730;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;10;1;237;237;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;11;1;448;448;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;12;.;648;.;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;13;1;784;784;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;14;1;275;275;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;15;1;261;261;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;16;1;682;682;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;17;1;374;374;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;18;1;268;268;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;19;1;42;42;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SS;20;1;138;138;base;19;19;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;1;1;189;189;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;2;1;464;464;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;3;1;479;479;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;4;1;350;350;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;5;1;1109;1109;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;6;1;2197;2197;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;7;1;783;783;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;8;1;417;417;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;9;1;353;353;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;10;1;14869;.;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;11;1;996;996;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;12;1;287;287;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;13;1;462;462;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;14;1;160;160;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;15;1;378;378;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;16;1;153;153;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;17;1;593;593;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;18;1;745;745;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;19;1;1879;1879;expt;20;20;100;above
EC;EC;EC;EC;24001;SSREFSS;3;SSREF;20;1;203;203;expt;20;20;100;above
EC;EC;EC;EC;24002;COCS;1;CO;1;0;720;720;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;2;1;386;386;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;3;1;9;9;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;4;1;344;344;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;5;1;2429;2429;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;6;1;1629;1629;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;7;1;363;363;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;8;1;176;176;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;9;0;670;670;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;10;1;231;231;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;11;0;660;660;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;12;1;1260;1260;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;13;1;69;69;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;14;1;263;263;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;15;0;676;676;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;16;1;105;105;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;17;1;35;35;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;18;1;1066;1066;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;19;1;259;259;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CO;20;1;247;247;expt;16;20;80;above
EC;EC;EC;EC;24002;COCS;1;CS;1;1;13;13;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;2;1;140;140;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;3;1;2895;2539,151942;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;4;1;1249;1249;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;5;0;651;651;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;6;1;379;379;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;7;1;298;298;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;8;1;212;212;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;9;1;359;359;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;10;1;113;113;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;11;1;100;100;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;12;1;301;301;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;13;1;878;878;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;14;1;398;398;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;15;1;1186;1186;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;16;1;335;335;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;17;1;551;551;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;18;1;231;231;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;19;1;192;192;base;19;20;95;above
EC;EC;EC;EC;24002;COCS;1;CS;20;1;125;125;base;19;20;95;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;1;1;625;625;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;2;1;111;111;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;3;1;954;954;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;4;1;103;103;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;5;1;1689;1689;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;6;1;2039;2039;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;7;1;527;527;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;8;1;137;137;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;9;1;575;575;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;10;1;1119;1119;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;11;1;306;306;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;12;1;585;585;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;13;1;247;247;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;14;1;2395;2395;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;15;1;402;402;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;16;1;1390;1390;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;17;1;262;262;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;18;1;280;280;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;19;1;281;281;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;3NP;20;1;238;238;base;20;20;100;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;1;1;22;22;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;2;1;255;255;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;3;0;230;230;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;4;1;868;868;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;5;1;110;110;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;6;1;1663;1663;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;7;0;634;634;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;8;1;260;260;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;9;1;135;135;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;10;1;262;262;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;11;1;260;260;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;12;1;1697;1697;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;13;1;314;314;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;14;1;333;333;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;15;1;228;228;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;16;1;162;162;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;17;1;338;338;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;18;1;620;620;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;19;1;104;104;expt;18;20;90;above
EC;EC;EC;EC;24002;PRO3NP;1;PRO;20;1;121;121;expt;18;20;90;above
EC;EC;EC;EC;24002;PvA;1;A;1;1;283;283;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;2;1;2262;2124,206582;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;3;1;107;107;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;4;1;199;199;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;5;1;1087;1087;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;6;1;401;401;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;7;1;340;340;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;8;1;309;309;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;9;1;370;370;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;10;1;234;234;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;11;1;236;236;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;12;1;105;105;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;13;1;1045;1045;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;14;1;338;338;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;15;1;261;261;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;16;1;1401;1401;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;17;1;362;362;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;18;1;438;438;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;19;1;212;212;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;A;20;1;235;235;base;20;20;100;above
EC;EC;EC;EC;24002;PvA;1;P;1;1;286;286;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;2;1;360;360;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;3;1;280;280;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;4;1;463;463;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;5;1;226;226;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;6;1;187;187;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;7;1;323;323;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;8;1;117;117;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;9;1;917;917;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;10;0;2104;2104;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;11;1;433;433;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;12;1;1057;1057;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;13;1;232;232;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;14;1;100;100;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;15;1;1764;1764;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;16;1;1578;1578;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;17;1;3414;3131,776982;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;18;1;105;105;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;19;1;369;369;expt;19;20;95;above
EC;EC;EC;EC;24002;PvA;1;P;20;1;130;130;expt;19;20;95;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;1;1;625;625;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;2;1;111;111;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;3;1;954;954;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;4;1;103;103;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;5;1;1689;1689;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;6;1;2039;2039;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;7;1;527;527;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;8;1;137;137;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;9;1;575;575;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;10;1;1119;1119;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;11;1;306;306;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;12;1;585;585;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;13;1;247;247;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;14;1;2395;2395;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;15;1;402;402;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;16;1;1390;1390;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;17;1;262;262;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;18;1;280;280;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;19;1;281;281;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;3NP;20;1;238;238;base;20;20;100;above
EC;EC;EC;EC;24002;REF3NP;2;REF;1;1;398;398;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;2;1;190;190;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;3;1;450;450;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;4;1;220;220;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;5;0;583;583;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;6;1;188;188;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;7;1;780;780;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;8;1;170;170;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;9;1;656;656;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;10;1;244;244;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;11;1;789;789;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;12;1;1637;1637;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;13;1;1378;1378;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;14;1;288;288;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;15;0;702;702;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;16;1;165;165;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;17;1;338;338;expt;18;20;90;above
EC;EC;EC;EC;24002;REF3NP;2;REF;18;1;186;186;expt;18;20;90;above
